,sample,collection_date,county,lineage
4744,USA/CA-CZB-2418/2020,2020-05-22 00:00:00,Orange County,B.1.320
4745,USA/CA-CZB-2157/2020,2020-05-22 00:00:00,Orange County,B.1
4746,USA/CA-CZB-2157/2020,2020-05-22 00:00:00,Orange County,B.1
4747,USA/CA-CZB-2158/2020,2020-05-22 00:00:00,Orange County,B.1.320
4748,USA/CA-CZB-2158/2020,2020-05-22 00:00:00,Orange County,B.1.320
4749,USA/CA-CZB-2159/2020,2020-05-21 00:00:00,Orange County,B.1.1.132
4750,USA/CA-CZB-2159/2020,2020-05-21 00:00:00,Orange County,B.1.1.132
4751,USA/CA-CZB-2160/2020,2020-05-22 00:00:00,Orange County,B.1.320
4752,USA/CA-CZB-2160/2020,2020-05-22 00:00:00,Orange County,B.1.320
4753,USA/CA-CZB-2161/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4754,USA/CA-CZB-2161/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4755,USA/CA-CZB-2162/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4756,USA/CA-CZB-2162/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4757,USA/CA-CZB-2163/2020,2020-05-22 00:00:00,Orange County,B.1.320
4758,USA/CA-CZB-2163/2020,2020-05-22 00:00:00,Orange County,B.1.320
4759,USA/CA-CZB-2164/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4760,USA/CA-CZB-2164/2020,2020-05-22 00:00:00,Orange County,B.1.1.132
4761,USA/CA-CZB-1798/2020,2020-04-16 00:00:00,Orange County,B.1.1.172
4762,USA/CA-CZB-2165/2020,2020-05-22 00:00:00,Orange County,B.1
4763,USA/CA-CZB-2165/2020,2020-05-22 00:00:00,Orange County,B.1
4764,USA/CA-CZB-2166/2020,2020-05-22 00:00:00,Orange County,B.1
4765,USA/CA-CZB-2166/2020,2020-05-22 00:00:00,Orange County,B.1
4766,USA/CA-CZB-2167/2020,2020-05-23 00:00:00,Orange County,B.1
4767,USA/CA-CZB-2167/2020,2020-05-23 00:00:00,Orange County,B.1
4768,USA/CA-CZB-2168/2020,2020-05-24 00:00:00,Orange County,B.1
4769,USA/CA-CZB-2168/2020,2020-05-24 00:00:00,Orange County,B.1
4770,USA/CA-CZB-2169/2020,2020-05-24 00:00:00,Orange County,B.1
4771,USA/CA-CZB-2169/2020,2020-05-24 00:00:00,Orange County,B.1
4772,USA/CA-CZB-2170/2020,2020-05-24 00:00:00,Orange County,B.1
4773,USA/CA-CZB-2170/2020,2020-05-24 00:00:00,Orange County,B.1
4774,USA/CA-CZB-2171/2020,2020-05-24 00:00:00,Orange County,B.1
4775,USA/CA-CZB-2171/2020,2020-05-24 00:00:00,Orange County,B.1
4776,USA/CA-CZB-2172/2020,2020-05-24 00:00:00,Orange County,B.1
4777,USA/CA-CZB-2172/2020,2020-05-24 00:00:00,Orange County,B.1
4778,USA/CA-CZB-2173/2020,2020-05-24 00:00:00,Orange County,B.1
4779,USA/CA-CZB-2173/2020,2020-05-24 00:00:00,Orange County,B.1
4780,USA/CA-CZB-1799/2020,2020-04-16 00:00:00,Orange County,B.1.1.172
4781,USA/CA-CZB-2174/2020,2020-05-24 00:00:00,Orange County,B.1
4782,USA/CA-CZB-2174/2020,2020-05-24 00:00:00,Orange County,B.1
4783,USA/CA-CZB-2175/2020,2020-05-25 00:00:00,Orange County,B.1
4784,USA/CA-CZB-2175/2020,2020-05-25 00:00:00,Orange County,B.1
4785,USA/CA-CZB-2176/2020,2020-05-24 00:00:00,Orange County,B.1
4786,USA/CA-CZB-2176/2020,2020-05-24 00:00:00,Orange County,B.1
4787,USA/CA-CZB-2177/2020,2020-05-24 00:00:00,Orange County,B.1
4788,USA/CA-CZB-2177/2020,2020-05-24 00:00:00,Orange County,B.1
4789,USA/CA-CZB-2178/2020,2020-05-24 00:00:00,Orange County,B.1
4790,USA/CA-CZB-2178/2020,2020-05-24 00:00:00,Orange County,B.1
4791,USA/CA-CZB-2179/2020,2020-05-26 00:00:00,Orange County,B.1.452
4792,USA/CA-CZB-2179/2020,2020-05-26 00:00:00,Orange County,B.1.452
4793,USA/CA-CZB-2180/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4794,USA/CA-CZB-2180/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4795,USA/CA-CZB-2181/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4796,USA/CA-CZB-2181/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4797,USA/CA-CZB-1800/2020,2020-04-16 00:00:00,Orange County,B.1.320
4798,USA/CA-CZB-2182/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4799,USA/CA-CZB-2182/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4800,USA/CA-CZB-2183/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4801,USA/CA-CZB-2183/2020,2020-05-26 00:00:00,Orange County,B.1.1.172
4802,USA/CA-CZB-2184/2020,2020-05-26 00:00:00,Orange County,B.1.1.132
4803,USA/CA-CZB-2184/2020,2020-05-26 00:00:00,Orange County,B.1.1.132
4804,USA/CA-CZB-2185/2020,2020-05-26 00:00:00,Orange County,B.1.452
4805,USA/CA-CZB-2185/2020,2020-05-26 00:00:00,Orange County,B.1.452
4806,USA/CA-CZB-2186/2020,2020-05-26 00:00:00,Orange County,B.1.1.61
4807,USA/CA-CZB-2186/2020,2020-05-26 00:00:00,Orange County,B.1.1.61
4808,USA/CA-CZB-2187/2020,2020-05-26 00:00:00,Orange County,B.1.452
4809,USA/CA-CZB-2187/2020,2020-05-26 00:00:00,Orange County,B.1.452
4810,USA/CA-CZB-2188/2020,2020-05-26 00:00:00,Orange County,B.1
4811,USA/CA-CZB-2188/2020,2020-05-26 00:00:00,Orange County,B.1
4812,USA/CA-CZB-2189/2020,2020-05-26 00:00:00,Orange County,B.1.452
4813,USA/CA-CZB-2189/2020,2020-05-26 00:00:00,Orange County,B.1.452
4814,USA/CA-CZB-1801/2020,2020-04-16 00:00:00,Orange County,B.1.1.172
4815,USA/CA-CZB-2190/2020,2020-05-26 00:00:00,Orange County,B.1.452
4816,USA/CA-CZB-2190/2020,2020-05-26 00:00:00,Orange County,B.1.452
4817,USA/CA-CZB-2191/2020,2020-05-26 00:00:00,Orange County,B.1.452
4818,USA/CA-CZB-2191/2020,2020-05-26 00:00:00,Orange County,B.1.452
4819,USA/CA-CZB-2192/2020,2020-05-27 00:00:00,Orange County,B.1.320
4820,USA/CA-CZB-2192/2020,2020-05-27 00:00:00,Orange County,B.1.320
4821,USA/CA-CZB-2193/2020,2020-05-27 00:00:00,Orange County,B.1.320
4822,USA/CA-CZB-2193/2020,2020-05-27 00:00:00,Orange County,B.1.320
4823,USA/CA-CZB-2194/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4824,USA/CA-CZB-2194/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4825,USA/CA-CZB-2195/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4826,USA/CA-CZB-2195/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4827,USA/CA-CZB-2196/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4828,USA/CA-CZB-2196/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4829,USA/CA-CZB-2197/2020,2020-05-27 00:00:00,Orange County,B.1
4830,USA/CA-CZB-2197/2020,2020-05-27 00:00:00,Orange County,B.1
4831,USA/CA-CZB-2198/2020,2020-05-27 00:00:00,Orange County,B.1
4832,USA/CA-CZB-2198/2020,2020-05-27 00:00:00,Orange County,B.1
4833,USA/CA-CZB-2199/2020,2020-05-27 00:00:00,Orange County,B.1
4834,USA/CA-CZB-2199/2020,2020-05-27 00:00:00,Orange County,B.1
4835,USA/CA-CZB-1650/2020,2020-04-18 00:00:00,Orange County,B.1.320
4836,USA/CA-CZB-1802/2020,2020-04-16 00:00:00,Orange County,B.1.1.172
4837,USA/CA-CZB-2200/2020,2020-05-27 00:00:00,Orange County,B.1.452
4838,USA/CA-CZB-2200/2020,2020-05-27 00:00:00,Orange County,B.1.452
4839,USA/CA-CZB-2201/2020,2020-05-27 00:00:00,Orange County,B.1
4840,USA/CA-CZB-2201/2020,2020-05-27 00:00:00,Orange County,B.1
4841,USA/CA-CZB-2202/2020,2020-05-27 00:00:00,Orange County,B.1
4842,USA/CA-CZB-2202/2020,2020-05-27 00:00:00,Orange County,B.1
4843,USA/CA-CZB-2203/2020,2020-05-27 00:00:00,Orange County,B.1
4844,USA/CA-CZB-2203/2020,2020-05-27 00:00:00,Orange County,B.1
4845,USA/CA-CZB-2204/2020,2020-05-27 00:00:00,Orange County,B.1
4846,USA/CA-CZB-2204/2020,2020-05-27 00:00:00,Orange County,B.1
4847,USA/CA-CZB-2205/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4848,USA/CA-CZB-2205/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4849,USA/CA-CZB-2206/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4850,USA/CA-CZB-2206/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4851,USA/CA-CZB-2207/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4852,USA/CA-CZB-2207/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4853,USA/CA-CZB-1803/2020,2020-04-16 00:00:00,Orange County,B.1.1.172
4854,USA/CA-CZB-2208/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4855,USA/CA-CZB-2208/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4856,USA/CA-CZB-2209/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4857,USA/CA-CZB-2209/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4858,USA/CA-CZB-2210/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4859,USA/CA-CZB-2210/2020,2020-05-27 00:00:00,Orange County,B.1.1.132
4860,USA/CA-CZB-2211/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4861,USA/CA-CZB-2212/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4862,USA/CA-CZB-2212/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4863,USA/CA-CZB-2213/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4864,USA/CA-CZB-2213/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4865,USA/CA-CZB-2214/2020,2020-05-28 00:00:00,Orange County,B.1.452
4866,USA/CA-CZB-2214/2020,2020-05-28 00:00:00,Orange County,B.1.452
4867,USA/CA-CZB-2215/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4868,USA/CA-CZB-2215/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4869,USA/CA-CZB-2216/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4870,USA/CA-CZB-2216/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4871,USA/CA-CZB-2217/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4872,USA/CA-CZB-2217/2020,2020-05-28 00:00:00,Orange County,B.1.1.172
4873,USA/CA-CZB-2218/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4874,USA/CA-CZB-2218/2020,2020-05-28 00:00:00,Orange County,B.1.1.132
4875,USA/CA-CZB-2219/2020,2020-05-29 00:00:00,Orange County,B.1
4876,USA/CA-CZB-2219/2020,2020-05-29 00:00:00,Orange County,B.1
4877,USA/CA-CZB-2220/2020,2020-05-31 00:00:00,Orange County,B.1
4878,USA/CA-CZB-2220/2020,2020-05-31 00:00:00,Orange County,B.1
4879,USA/CA-CZB-2221/2020,2020-05-31 00:00:00,Orange County,B.1
4880,USA/CA-CZB-2221/2020,2020-05-31 00:00:00,Orange County,B.1
4881,USA/CA-CZB-2222/2020,2020-05-31 00:00:00,Orange County,B.1
4882,USA/CA-CZB-2222/2020,2020-05-31 00:00:00,Orange County,B.1
4883,USA/CA-CZB-2223/2020,2020-05-31 00:00:00,Orange County,B.1
4884,USA/CA-CZB-2223/2020,2020-05-31 00:00:00,Orange County,B.1
4885,USA/CA-CZB-2224/2020,2020-05-31 00:00:00,Orange County,B.1
4886,USA/CA-CZB-2224/2020,2020-05-31 00:00:00,Orange County,B.1
4887,USA/CA-CZB-1651/2020,2020-04-18 00:00:00,Orange County,B.1.320
4888,USA/CA-CZB-1812/2020,2020-04-22 00:00:00,Orange County,B.1.1.61
4889,USA/CA-CZB-2961/2020,2020-06-23 00:00:00,Orange County,B.1.1.70
4890,USA/CA-CZB-2902/2020,2020-06-24 00:00:00,Orange County,B.1
4891,USA/CA-CZB-1817/2020,2020-04-22 00:00:00,Orange County,B.1
4892,USA/CA-CZB-1818/2020,2020-04-23 00:00:00,Orange County,B.1.1.61
4893,USA/CA-CZB-1819/2020,2020-04-23 00:00:00,Orange County,B.1.1.61
4894,USA/CA-CZB-1820/2020,2020-04-23 00:00:00,Orange County,B.1.1.61
4895,USA/CA-CZB-1821/2020,2020-04-23 00:00:00,Orange County,B.1.1.61
4896,USA/CA-CZB-3330/2020,2020-07-09 00:00:00,Orange County,B.1.1.70
4897,USA/CA-CZB-3332/2020,2020-07-10 00:00:00,Orange County,B.1.1.132
4898,USA/CA-CZB-3333/2020,2020-07-10 00:00:00,Orange County,B.1
4899,USA/CA-CZB-1652/2020,2020-04-18 00:00:00,Orange County,B.1.320
4900,USA/CA-CZB-1822/2020,2020-04-23 00:00:00,Orange County,B.1.1.15
4901,USA/CA-CZB-3334/2020,2020-07-10 00:00:00,Orange County,B.1
4902,USA/CA-CZB-3335/2020,2020-07-10 00:00:00,Orange County,B.1.1.304
4903,USA/CA-CZB-3338/2020,2020-07-13 00:00:00,Orange County,B.1.1.228
4904,USA/CA-CZB-3339/2020,2020-07-12 00:00:00,Orange County,B.1.240
4905,USA/CA-CZB-1823/2020,2020-04-24 00:00:00,Orange County,B.1
4906,USA/CA-CZB-3340/2020,2020-07-12 00:00:00,Orange County,B.1.240
4907,USA/CA-CZB-3341/2020,2020-07-12 00:00:00,Orange County,B.1.240
4908,USA/CA-CZB-3342/2020,2020-07-12 00:00:00,Orange County,B.1.189
4909,USA/CA-CZB-3343/2020,2020-07-13 00:00:00,Orange County,B.1
4910,USA/CA-CZB-3344/2020,2020-07-13 00:00:00,Orange County,B.1
4911,USA/CA-CZB-3345/2020,2020-07-13 00:00:00,Orange County,B.1
4912,USA/CA-CZB-3347/2020,2020-07-14 00:00:00,Orange County,B.1.1.304
4913,USA/CA-CZB-1824/2020,2020-04-24 00:00:00,Orange County,B.1
4914,USA/CA-CZB-3348/2020,2020-07-14 00:00:00,Orange County,B.1.1.70
4915,USA/CA-CZB-3349/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4916,USA/CA-CZB-3350/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4917,USA/CA-CZB-3351/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4918,USA/CA-CZB-3352/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4919,USA/CA-CZB-3353/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4920,USA/CA-CZB-3354/2020,2020-07-13 00:00:00,Orange County,B.1.1.132
4921,USA/CA-CZB-3355/2020,2020-07-14 00:00:00,Orange County,B.1.1.70
4922,USA/CA-CZB-1825/2020,2020-04-24 00:00:00,Orange County,B.1
4923,USA/CA-CZB-3356/2020,2020-07-14 00:00:00,Orange County,B.1.1.128
4924,USA/CA-CZB-3357/2020,2020-07-15 00:00:00,Orange County,B.1.1.132
4925,USA/CA-CZB-3358/2020,2020-07-15 00:00:00,Orange County,B.1.369
4926,USA/CA-CZB-3359/2020,2020-07-15 00:00:00,Orange County,B.1.452
4927,USA/CA-CZB-3360/2020,2020-07-14 00:00:00,Orange County,B.1.1.172
4928,USA/CA-CZB-3361/2020,2020-07-14 00:00:00,Orange County,B.1.369
4929,USA/CA-CZB-1826/2020,2020-04-24 00:00:00,Orange County,B.1
4930,USA/CA-CZB-3362/2020,2020-07-15 00:00:00,Orange County,B.1.1.70
4931,USA/CA-CZB-3363/2020,2020-07-15 00:00:00,Orange County,B.1
4932,USA/CA-CZB-3364/2020,2020-07-15 00:00:00,Orange County,B.1.397
4933,USA/CA-CZB-3365/2020,2020-07-15 00:00:00,Orange County,B.1
4934,USA/CA-CZB-1827/2020,2020-04-24 00:00:00,Orange County,B.1
4935,USA/CA-CZB-3368/2020,2020-07-17 00:00:00,Orange County,B.1.1.70
4936,USA/CA-CZB-1828/2020,2020-04-24 00:00:00,Orange County,B.1
4937,USA/CA-CZB-3724/2020,2020-07-20 00:00:00,Orange County,B.1
4938,USA/CA-CZB-3725/2020,2020-07-21 00:00:00,Orange County,B.1
4939,USA/CA-CZB-3726/2020,2020-07-21 00:00:00,Orange County,B.1.336
4940,USA/CA-CZB-3727/2020,2020-07-21 00:00:00,Orange County,B.1.336
4941,USA/CA-CZB-3728/2020,2020-07-21 00:00:00,Orange County,B.1
4942,USA/CA-CZB-1829/2020,2020-04-24 00:00:00,Orange County,B.1
4943,USA/CA-CZB-3729/2020,2020-07-21 00:00:00,Orange County,B.1
4944,USA/CA-CZB-3731/2020,2020-07-22 00:00:00,Orange County,B.1
4945,USA/CA-CZB-3732/2020,2020-07-21 00:00:00,Orange County,B.1.1.287
4946,USA/CA-CZB-3733/2020,2020-07-21 00:00:00,Orange County,B.1.1.287
4947,USA/CA-CZB-1830/2020,2020-04-24 00:00:00,Orange County,B.1
4948,USA/CA-CZB-3735/2020,2020-07-22 00:00:00,Orange County,B.1.1.70
4949,USA/CA-CZB-3737/2020,2020-07-22 00:00:00,Orange County,B.1.397
4950,USA/CA-CZB-3738/2020,2020-07-21 00:00:00,Orange County,B.1.1.239
4951,USA/CA-CZB-3739/2020,2020-07-22 00:00:00,Orange County,B.1
4952,USA/CA-CZB-3740/2020,2020-07-23 00:00:00,Orange County,B.1
4953,USA/CA-CZB-3741/2020,2020-07-24 00:00:00,Orange County,B.1.452
4954,USA/CA-CZB-3742/2020,2020-07-24 00:00:00,Orange County,N.1
4955,USA/CA-CZB-3743/2020,2020-07-24 00:00:00,Orange County,B.1
4956,USA/CA-CZB-3848/2020,2020-07-23 00:00:00,Orange County,B.1.1.239
4957,USA/CA-CZB-3849/2020,2020-07-24 00:00:00,Orange County,B.1.313
4958,USA/CA-CZB-3744/2020,2020-07-24 00:00:00,Orange County,B.1.313
4959,USA/CA-CZB-1653/2020,2020-04-18 00:00:00,Orange County,B.1.320
4960,USA/CA-CZB-1832/2020,2020-04-24 00:00:00,Orange County,B.1
4961,USA/CA-CZB-3745/2020,2020-07-24 00:00:00,Orange County,B.1
4962,USA/CA-CZB-3746/2020,2020-07-24 00:00:00,Orange County,B.1.452
4963,USA/CA-CZB-3747/2020,2020-07-24 00:00:00,Orange County,B.1.452
4964,USA/CA-CZB-3851/2020,2020-07-24 00:00:00,Orange County,B.1.452
4965,USA/CA-CZB-3853/2020,2020-07-26 00:00:00,Orange County,B.1.1.70
4966,USA/CA-CZB-3748/2020,2020-07-27 00:00:00,Orange County,B.1.452
4967,USA/CA-CZB-1833/2020,2020-04-24 00:00:00,Orange County,B.1
4968,USA/CA-CZB-3749/2020,2020-07-27 00:00:00,Orange County,B.1
4969,USA/CA-CZB-3750/2020,2020-07-27 00:00:00,Orange County,B.1
4970,USA/CA-CZB-3751/2020,2020-07-27 00:00:00,Orange County,B.1
4971,USA/CA-CZB-3752/2020,2020-07-27 00:00:00,Orange County,B.1
4972,USA/CA-CZB-3753/2020,2020-07-27 00:00:00,Orange County,B.1
4973,USA/CA-CZB-3754/2020,2020-07-27 00:00:00,Orange County,B.1
4974,USA/CA-CZB-3755/2020,2020-07-27 00:00:00,Orange County,B.1
4975,USA/CA-CZB-3855/2020,2020-07-28 00:00:00,Orange County,B.1
4976,USA/CA-CZB-3756/2020,2020-07-28 00:00:00,Orange County,B.1
4977,USA/CA-CZB-1835/2020,2020-04-24 00:00:00,Orange County,B.1
4978,USA/CA-CZB-3757/2020,2020-07-27 00:00:00,Orange County,B.1.369
4979,USA/CA-CZB-3758/2020,2020-07-28 00:00:00,Orange County,B.1.313
4980,USA/CA-CZB-3759/2020,2020-07-29 00:00:00,Orange County,B.1.1.128
4981,USA/CA-CZB-1836/2020,2020-04-28 00:00:00,Orange County,B.1.320
4982,USA/CA-CZB-3760/2020,2020-07-30 00:00:00,Orange County,B.1
4983,USA/CA-CZB-3761/2020,2020-07-31 00:00:00,Orange County,B.1
4984,USA/CA-CZB-4058/2020,2020-08-04 00:00:00,Orange County,B.1
4985,USA/CA-CZB-4059/2020,2020-08-04 00:00:00,Orange County,B.1.369
4986,USA/CA-CZB-1838/2020,2020-04-28 00:00:00,Orange County,B.1
4987,USA/CA-CZB-4060/2020,2020-08-04 00:00:00,Orange County,B.1.320
4988,USA/CA-CZB-4061/2020,2020-08-04 00:00:00,Orange County,B.1.313
4989,USA/CA-CZB-4062/2020,2020-08-04 00:00:00,Orange County,B.1
4990,USA/CA-CZB-4063/2020,2020-08-04 00:00:00,Orange County,B.1.452
4991,USA/CA-CZB-4064/2020,2020-08-04 00:00:00,Orange County,B.1.1.287
4992,USA/CA-CZB-4065/2020,2020-08-04 00:00:00,Orange County,B.1.1.287
4993,USA/CA-CZB-1839/2020,2020-04-28 00:00:00,Orange County,B.1
4994,USA/CA-CZB-4066/2020,2020-08-05 00:00:00,Orange County,B.1.1.239
4995,USA/CA-CZB-4067/2020,2020-08-05 00:00:00,Orange County,B.1.320
4996,USA/CA-CZB-4068/2020,2020-08-05 00:00:00,Orange County,B.1.320
4997,USA/CA-CZB-4069/2020,2020-08-05 00:00:00,Orange County,B.1.320
4998,USA/CA-CZB-1840/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
4999,USA/CA-CZB-4071/2020,2020-08-05 00:00:00,Orange County,B.1.425
5000,USA/CA-CZB-4072/2020,2020-08-05 00:00:00,Orange County,B.1.320
5001,USA/CA-CZB-4073/2020,2020-08-05 00:00:00,Orange County,B.1.320
5002,USA/CA-CZB-4074/2020,2020-08-05 00:00:00,Orange County,B.1.320
5003,USA/CA-CZB-4075/2020,2020-08-05 00:00:00,Orange County,B.1.320
5004,USA/CA-CZB-1841/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
5005,USA/CA-CZB-4076/2020,2020-08-05 00:00:00,Orange County,B.1.313
5006,USA/CA-CZB-4077/2020,2020-08-06 00:00:00,Orange County,B.1.320
5007,USA/CA-CZB-4078/2020,2020-08-06 00:00:00,Orange County,B.1.320
5008,USA/CA-CZB-1654/2020,2020-04-18 00:00:00,Orange County,B.1.320
5009,USA/CA-CZB-1842/2020,2020-04-24 00:00:00,Orange County,B.1.336
5010,USA/CA-CZB-4079/2020,2020-08-07 00:00:00,Orange County,B.1.369
5011,USA/CA-CZB-4080/2020,2020-08-09 00:00:00,Orange County,B.1
5012,USA/CA-CZB-1843/2020,2020-04-24 00:00:00,Orange County,B.1.320
5013,USA/CA-CZB-4081/2020,2020-08-10 00:00:00,Orange County,B.1.313
5014,USA/CA-CZB-4082/2020,2020-08-11 00:00:00,Orange County,B.1.452
5015,USA/CA-CZB-4083/2020,2020-08-11 00:00:00,Orange County,B.1
5016,USA/CA-CZB-4084/2020,2020-08-11 00:00:00,Orange County,B.1
5017,USA/CA-CZB-4085/2020,2020-08-10 00:00:00,Orange County,B.1.1.239
5018,USA/CA-CZB-1844/2020,2020-04-25 00:00:00,Orange County,B.1.1.61
5019,USA/CA-CZB-4086/2020,2020-08-10 00:00:00,Orange County,B.1.1.239
5020,USA/CA-CZB-4087/2020,2020-08-10 00:00:00,Orange County,B.1.1.239
5021,USA/CA-CZB-4088/2020,2020-08-11 00:00:00,Orange County,B.1
5022,USA/CA-CZB-1845/2020,2020-04-26 00:00:00,Orange County,B.1.1.61
5023,USA/CA-CZB-4089/2020,2020-08-12 00:00:00,Orange County,B.1.369
5024,USA/CA-CZB-4090/2020,2020-08-13 00:00:00,Orange County,B.1
5025,USA/CA-CZB-4091/2020,2020-08-13 00:00:00,Orange County,B.1
5026,USA/CA-CZB-1846/2020,2020-04-26 00:00:00,Orange County,B.1.1.61
5027,USA/CA-CZB-4092/2020,2020-08-14 00:00:00,Orange County,B.1
5028,USA/CA-CZB-4093/2020,2020-08-14 00:00:00,Orange County,B.1
5029,USA/CA-CZB-4094/2020,2020-08-14 00:00:00,Orange County,B.1
5030,USA/CA-CZB-4095/2020,2020-08-14 00:00:00,Orange County,B.1
5031,USA/CA-CZB-4096/2020,2020-08-14 00:00:00,Orange County,B.1
5032,USA/CA-CZB-4097/2020,2020-08-14 00:00:00,Orange County,B.1
5033,USA/CA-CZB-4098/2020,2020-08-14 00:00:00,Orange County,B.1
5034,USA/CA-CZB-4099/2020,2020-08-15 00:00:00,Orange County,B.1.1.228
5035,USA/CA-CZB-4100/2020,2020-08-16 00:00:00,Orange County,B.1.1.239
5036,USA/CA-CZB-6711/2020,2020-08-17 00:00:00,Orange County,B.1
5037,USA/CA-CZB-6711/2020,2020-08-17 00:00:00,Orange County,B.1
5038,USA/CA-CZB-1848/2020,2020-04-27 00:00:00,Orange County,B.1
5039,USA/CA-CZB-6715/2020,2020-08-18 00:00:00,Orange County,B.1.452
5040,USA/CA-CZB-6715/2020,2020-08-18 00:00:00,Orange County,B.1.452
5041,USA/CA-CZB-6716/2020,2020-08-17 00:00:00,Orange County,B.1
5042,USA/CA-CZB-6716/2020,2020-08-17 00:00:00,Orange County,B.1
5043,USA/CA-CZB-6717/2020,2020-08-18 00:00:00,Orange County,B.1.189
5044,USA/CA-CZB-1849/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
5045,USA/CA-CZB-6718/2020,2020-08-17 00:00:00,Orange County,B.1.320
5046,USA/CA-CZB-6718/2020,2020-08-17 00:00:00,Orange County,B.1.320
5047,USA/CA-CZB-6719/2020,2020-08-18 00:00:00,Orange County,B.1.1.239
5048,USA/CA-CZB-6719/2020,2020-08-18 00:00:00,Orange County,B.1.1.239
5049,USA/CA-CZB-6720/2020,2020-08-18 00:00:00,Orange County,B.1
5050,USA/CA-CZB-6720/2020,2020-08-18 00:00:00,Orange County,B.1
5051,USA/CA-CZB-6721/2020,2020-08-18 00:00:00,Orange County,B.1.369
5052,USA/CA-CZB-6721/2020,2020-08-18 00:00:00,Orange County,B.1.369
5053,USA/CA-CZB-6722/2020,2020-08-18 00:00:00,Orange County,B.1.320
5054,USA/CA-CZB-6722/2020,2020-08-18 00:00:00,Orange County,B.1.320
5055,USA/CA-CZB-1850/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
5056,USA/CA-CZB-6723/2020,2020-08-18 00:00:00,Orange County,B.1
5057,USA/CA-CZB-6724/2020,2020-08-19 00:00:00,Orange County,B.1
5058,USA/CA-CZB-6725/2020,2020-08-19 00:00:00,Orange County,B.1
5059,USA/CA-CZB-6725/2020,2020-08-19 00:00:00,Orange County,B.1
5060,USA/CA-CZB-6726/2020,2020-08-19 00:00:00,Orange County,B.1
5061,USA/CA-CZB-6727/2020,2020-08-19 00:00:00,Orange County,B.1.400
5062,USA/CA-CZB-6727/2020,2020-08-19 00:00:00,Orange County,B.1.400
5063,USA/CA-CZB-1851/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
5064,USA/CA-CZB-6728/2020,2020-08-19 00:00:00,Orange County,B.1.369
5065,USA/CA-CZB-6728/2020,2020-08-19 00:00:00,Orange County,B.1.369
5066,USA/CA-CZB-6729/2020,2020-08-19 00:00:00,Orange County,B.1.400
5067,USA/CA-CZB-6729/2020,2020-08-19 00:00:00,Orange County,B.1.400
5068,USA/CA-CZB-6731/2020,2020-08-19 00:00:00,Orange County,B.1.400
5069,USA/CA-CZB-6731/2020,2020-08-19 00:00:00,Orange County,B.1.400
