,sample,collection_date,county,lineage
5289,USA/CA-CZB-1511/2020,2020-04-01 00:00:00,Humboldt County,B.1
5290,USA/CA-CZB-1282/2020,2020-04-01 00:00:00,Humboldt County,B.1.314
5291,USA/CA-CZB-1282/2020,2020-04-01 00:00:00,Humboldt County,B.1.314
5292,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5293,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5294,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5295,USA/CA-CZB-1512/2020,2020-04-06 00:00:00,Humboldt County,B
5296,USA/CA-CZB-1513/2020,2020-04-13 00:00:00,Humboldt County,A.3
5297,USA/CA-CZB-10909/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5298,USA/CA-CZB-10910/2020,2020-08-26 00:00:00,Humboldt County,B.1.243
5299,USA/CA-CZB-10911/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5300,USA/CA-CZB-10912/2020,2020-08-27 00:00:00,Humboldt County,B.1
5301,USA/CA-CZB-10913/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5302,USA/CA-CZB-10914/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5303,USA/CA-CZB-10915/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5304,USA/CA-CZB-10916/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5305,USA/CA-CZB-10917/2020,2020-08-27 00:00:00,Humboldt County,B.1.240
5306,USA/CA-CZB-1514/2020,2020-04-14 00:00:00,Humboldt County,B.1
5307,USA/CA-CZB-10918/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5308,USA/CA-CZB-10919/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5309,USA/CA-CZB-10920/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5310,USA/CA-CZB-10921/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5311,USA/CA-CZB-10922/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5312,USA/CA-CZB-10923/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5313,USA/CA-CZB-10924/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5314,USA/CA-CZB-10925/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5315,USA/CA-CZB-10926/2020,2020-08-31 00:00:00,Humboldt County,B.1.139
5316,USA/CA-CZB-10927/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5317,USA/CA-CZB-10928/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5318,USA/CA-CZB-10929/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5319,USA/CA-CZB-10930/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5320,USA/CA-CZB-10931/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5321,USA/CA-CZB-10932/2020,2020-09-03 00:00:00,Humboldt County,B.1.243
5322,USA/CA-CZB-10933/2020,2020-09-03 00:00:00,Humboldt County,B.1.243
5323,USA/CA-CZB-10934/2020,2020-09-04 00:00:00,Humboldt County,B.1.139
5324,USA/CA-CZB-10935/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5325,USA/CA-CZB-10936/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5326,USA/CA-CZB-10937/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5327,USA/CA-CZB-10938/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5328,USA/CA-CZB-10939/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5329,USA/CA-CZB-10940/2020,2020-09-08 00:00:00,Humboldt County,B.1.243
5330,USA/CA-CZB-10941/2020,2020-09-08 00:00:00,Humboldt County,B.1.243
5331,USA/CA-CZB-14717/2020,2020-09-22 00:00:00,Humboldt County,B.1.1.222
5332,USA/CA-CZB-14718/2020,2020-09-22 00:00:00,Humboldt County,B.1.1.222
5333,USA/CA-CZB-14715/2020,2020-09-22 00:00:00,Humboldt County,B.1.243
5334,USA/CA-CZB-14716/2020,2020-09-23 00:00:00,Humboldt County,B.1.243
5335,USA/CA-CZB-14727/2020,2020-09-25 00:00:00,Humboldt County,B.1.243
5336,USA/CA-CZB-14721/2020,2020-09-25 00:00:00,Humboldt County,B.1.243
5337,USA/CA-CZB-14722/2020,2020-09-28 00:00:00,Humboldt County,B.1.2
5338,USA/CA-CZB-14724/2020,2020-09-30 00:00:00,Humboldt County,B.1.280
5339,USA/CA-CZB-14725/2020,2020-10-01 00:00:00,Humboldt County,B.1
5340,USA/CA-CZB-14728/2020,2020-10-05 00:00:00,Humboldt County,B.1
5341,USA/CA-CZB-14729/2020,2020-10-05 00:00:00,Humboldt County,B.1.240
5342,USA/CA-CZB-14730/2020,2020-10-05 00:00:00,Humboldt County,B.1.240
5343,USA/CA-CZB-14731/2020,2020-10-06 00:00:00,Humboldt County,B.1
5344,USA/CA-CZB-14733/2020,2020-10-09 00:00:00,Humboldt County,B.1
5345,USA/CA-CZB-14734/2020,2020-10-09 00:00:00,Humboldt County,B.1.240
5346,USA/CA-CZB-14735/2020,2020-10-12 00:00:00,Humboldt County,B.1
5347,USA/CA-CZB-14736/2020,2020-10-12 00:00:00,Humboldt County,B.1.240
5348,USA/CA-CZB-14737/2020,2020-10-12 00:00:00,Humboldt County,B.1.240
5349,USA/CA-CZB-14739/2020,2020-10-12 00:00:00,Humboldt County,B.1
5350,USA/CA-CZB-14740/2020,2020-10-12 00:00:00,Humboldt County,B.1
5351,USA/CA-CZB-14741/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5352,USA/CA-CZB-14742/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5353,USA/CA-CZB-14743/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5354,USA/CA-CZB-14744/2020,2020-10-16 00:00:00,Humboldt County,B.1
5355,USA/CA-CZB-14745/2020,2020-10-16 00:00:00,Humboldt County,B.1.2
5356,USA/CA-CZB-14746/2020,2020-10-19 00:00:00,Humboldt County,B.1
5357,USA/CA-CZB-14747/2020,2020-10-20 00:00:00,Humboldt County,B.1
5358,USA/CA-CZB-14748/2020,2020-10-23 00:00:00,Humboldt County,B.1.240
5359,USA/CA-CZB-14749/2020,2020-10-21 00:00:00,Humboldt County,B.1.265
5360,USA/CA-CZB-14750/2020,2020-10-23 00:00:00,Humboldt County,B.1.240
5361,USA/CA-CZB-14751/2020,2020-10-27 00:00:00,Humboldt County,B.1.311
5362,USA/CA-CZB-14752/2020,2020-10-29 00:00:00,Humboldt County,B.1.2
5363,USA/CA-CZB-14753/2020,2020-10-30 00:00:00,Humboldt County,B.1.1.44
5364,USA/CA-CZB-14754/2020,2020-11-02 00:00:00,Humboldt County,B.1.2
5365,USA/CA-CZB-14755/2020,2020-11-02 00:00:00,Humboldt County,B.1.2
5366,USA/CA-CZB-14756/2020,2020-11-02 00:00:00,Humboldt County,B.1.369
5367,USA/CA-CZB-14757/2020,2020-11-03 00:00:00,Humboldt County,B.1.234
5368,USA/CA-CZB-14758/2020,2020-11-03 00:00:00,Humboldt County,B.1.239
5369,USA/CA-CZB-14759/2020,2020-11-05 00:00:00,Humboldt County,B.1.311
5370,USA/CA-CZB-14760/2020,2020-11-04 00:00:00,Humboldt County,B.1.2
5371,USA/CA-CZB-14761/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5372,USA/CA-CZB-14762/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5373,USA/CA-CZB-14763/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5374,USA/CA-CZB-14766/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5375,USA/CA-CZB-14764/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5376,USA/CA-CZB-14765/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5377,USA/CA-CZB-14767/2020,2020-11-06 00:00:00,Humboldt County,B.1.2
5378,USA/CA-CZB-14768/2020,2020-11-06 00:00:00,Humboldt County,B.1.240
5379,USA/CA-CZB-14769/2020,2020-11-06 00:00:00,Humboldt County,B.1.240
5380,USA/CA-CZB-14770/2020,2020-11-07 00:00:00,Humboldt County,B.1.232
5381,USA/CA-CZB-14771/2020,2020-11-09 00:00:00,Humboldt County,B.1.311
5382,USA/CA-CZB-14772/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5383,USA/CA-CZB-14773/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5384,USA/CA-CZB-14774/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5385,USA/CA-CZB-14775/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5386,USA/CA-CZB-14777/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5387,USA/CA-CZB-14778/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5388,USA/CA-CZB-14779/2020,2020-11-10 00:00:00,Humboldt County,B.1.311
5389,USA/CA-CZB-14780/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5390,USA/CA-CZB-14781/2020,2020-11-10 00:00:00,Humboldt County,B.1.429
5391,USA/CA-CZB-14782/2020,2020-11-11 00:00:00,Humboldt County,B.1.311
5392,USA/CA-CZB-14783/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5393,USA/CA-CZB-14784/2020,2020-11-11 00:00:00,Humboldt County,B.1.2
5394,USA/CA-CZB-14785/2020,2020-11-12 00:00:00,Humboldt County,B.1.311
5395,USA/CA-CZB-14786/2020,2020-11-11 00:00:00,Humboldt County,B.1.232
5396,USA/CA-CZB-14792/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5397,USA/CA-CZB-14788/2020,2020-11-12 00:00:00,Humboldt County,B.1.349
5398,USA/CA-CZB-14789/2020,2020-11-12 00:00:00,Humboldt County,B.1.349
5399,USA/CA-CZB-14793/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5400,USA/CA-CZB-14790/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5401,USA/CA-CZB-14791/2020,2020-11-12 00:00:00,Humboldt County,B.1.2
5402,USA/CA-CZB-14795/2020,2020-11-13 00:00:00,Humboldt County,B.1.2
5403,USA/CA-CZB-14798/2020,2020-11-16 00:00:00,Humboldt County,B.1.234
5404,USA/CA-CZB-14796/2020,2020-11-16 00:00:00,Humboldt County,B.1.311
5405,USA/CA-CZB-14797/2020,2020-11-16 00:00:00,Humboldt County,B.1.2
5406,USA/CA-CZB-14799/2020,2020-11-16 00:00:00,Humboldt County,B.1.311
5407,USA/CA-CZB-14801/2020,2020-11-16 00:00:00,Humboldt County,B.1
5408,USA/CA-CZB-14802/2020,2020-11-16 00:00:00,Humboldt County,B.1.2
5409,USA/CA-CZB-14803/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5410,USA/CA-CZB-14804/2020,2020-11-17 00:00:00,Humboldt County,B.1.2
5411,USA/CA-CZB-14805/2020,2020-11-16 00:00:00,Humboldt County,B.1.349
5412,USA/CA-CZB-14806/2020,2020-11-17 00:00:00,Humboldt County,B.1.2
5413,USA/CA-CZB-14807/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5414,USA/CA-CZB-14808/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5415,USA/CA-CZB-14809/2020,2020-11-18 00:00:00,Humboldt County,B.1.2
5416,USA/CA-CZB-14810/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5417,USA/CA-CZB-14813/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5418,USA/CA-CZB-14812/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5419,USA/CA-CZB-14814/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5420,USA/CA-CZB-14815/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5421,USA/CA-CZB-14816/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5422,USA/CA-CZB-14817/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5423,USA/CA-CZB-14818/2020,2020-11-18 00:00:00,Humboldt County,B.1.2
5424,USA/CA-CZB-14819/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5425,USA/CA-CZB-14820/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5426,USA/CA-CZB-14821/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5427,USA/CA-CZB-14822/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5428,USA/CA-CZB-14823/2020,2020-11-18 00:00:00,Humboldt County,B.1.243
5429,USA/CA-CZB-14824/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5430,USA/CA-CZB-14825/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5431,USA/CA-CZB-14826/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5432,USA/CA-CZB-14827/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5433,USA/CA-CZB-14828/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5434,USA/CA-CZB-14829/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5435,USA/CA-CZB-14830/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5436,USA/CA-CZB-14831/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5437,USA/CA-CZB-14833/2020,2020-11-18 00:00:00,Humboldt County,B.1.240
5438,USA/CA-CZB-14832/2020,2020-11-19 00:00:00,Humboldt County,B.1.2
5439,USA/CA-CZB-14840/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5440,USA/CA-CZB-14834/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5441,USA/CA-CZB-14835/2020,2020-11-19 00:00:00,Humboldt County,B.1.139
5442,USA/CA-CZB-14836/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5443,USA/CA-CZB-14837/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5444,USA/CA-CZB-14838/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5445,USA/CA-CZB-14841/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5446,USA/CA-CZB-14842/2020,2020-11-20 00:00:00,Humboldt County,B.1.2
5447,USA/CA-CZB-14844/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5448,USA/CA-CZB-14845/2020,2020-11-20 00:00:00,Humboldt County,B.1.2
5449,USA/CA-CZB-14846/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5450,USA/CA-CZB-14847/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5451,USA/CA-CZB-14839/2020,2020-11-21 00:00:00,Humboldt County,B.1.2
5452,USA/CA-CZB-14848/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5453,USA/CA-CZB-14849/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5454,USA/CA-CZB-14856/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5455,USA/CA-CZB-14857/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5456,USA/CA-CZB-14850/2020,2020-11-22 00:00:00,Humboldt County,B.1.2
5457,USA/CA-CZB-14858/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5458,USA/CA-CZB-14851/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5459,USA/CA-CZB-14852/2020,2020-11-21 00:00:00,Humboldt County,B.1.311
5460,USA/CA-CZB-14853/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5461,USA/CA-CZB-14854/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5462,USA/CA-CZB-14859/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5463,USA/CA-CZB-14855/2020,2020-11-20 00:00:00,Humboldt County,B.1.404
5464,USA/CA-CZB-14860/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5465,USA/CA-CZB-14861/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5466,USA/CA-CZB-14862/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5467,USA/CA-CZB-14864/2020,2020-11-23 00:00:00,Humboldt County,B.1.369
5468,USA/CA-CZB-14865/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5469,USA/CA-CZB-14866/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5470,USA/CA-CZB-17319/2020,2020-11-25 00:00:00,Humboldt County,
5471,USA/CA-CZB-2446/2020,2020-05-08 00:00:00,Humboldt County,B.1.320
5472,USA/CA-CZB-17321/2020,2020-11-25 00:00:00,Humboldt County,
5473,USA/CA-CZB-17322/2020,2020-11-25 00:00:00,Humboldt County,
5474,USA/CA-CZB-17317/2020,2020-11-24 00:00:00,Humboldt County,
5475,USA/CA-CZB-17323/2020,2020-11-25 00:00:00,Humboldt County,
5476,USA/CA-CZB-17324/2020,2020-11-27 00:00:00,Humboldt County,
5477,USA/CA-CZB-17325/2020,2020-11-27 00:00:00,Humboldt County,
5478,USA/CA-CZB-17326/2020,2020-11-27 00:00:00,Humboldt County,
5479,USA/CA-CZB-17327/2020,2020-11-27 00:00:00,Humboldt County,
5480,USA/CA-CZB-17331/2020,2020-11-25 00:00:00,Humboldt County,
5481,USA/CA-CZB-17332/2020,2020-11-25 00:00:00,Humboldt County,
5482,USA/CA-CZB-17333/2020,2020-11-25 00:00:00,Humboldt County,
5483,USA/CA-CZB-17334/2020,2020-11-28 00:00:00,Humboldt County,
5484,USA/CA-CZB-17337/2020,2020-11-30 00:00:00,Humboldt County,
5485,USA/CA-CZB-17335/2020,2020-11-29 00:00:00,Humboldt County,
5486,USA/CA-CZB-17336/2020,2020-11-29 00:00:00,Humboldt County,
5487,USA/CA-CZB-17338/2020,2020-11-29 00:00:00,Humboldt County,
5488,USA/CA-CZB-17339/2020,2020-11-29 00:00:00,Humboldt County,
5489,USA/CA-CZB-17340/2020,2020-11-29 00:00:00,Humboldt County,
5490,USA/CA-CZB-17342/2020,2020-11-29 00:00:00,Humboldt County,
5491,USA/CA-CZB-17343/2020,2020-11-29 00:00:00,Humboldt County,
5492,USA/CA-CZB-17344/2020,2020-11-29 00:00:00,Humboldt County,
5493,USA/CA-CZB-17345/2020,2020-11-29 00:00:00,Humboldt County,
5494,USA/CA-CZB-17346/2020,2020-11-29 00:00:00,Humboldt County,
5495,USA/CA-CZB-17347/2020,2020-11-29 00:00:00,Humboldt County,
5496,USA/CA-CZB-17349/2020,2020-11-29 00:00:00,Humboldt County,
5497,USA/CA-CZB-17350/2020,2020-11-29 00:00:00,Humboldt County,
5498,USA/CA-CZB-17355/2020,2020-11-30 00:00:00,Humboldt County,
5499,USA/CA-CZB-17356/2020,2020-11-30 00:00:00,Humboldt County,
5500,USA/CA-CZB-17357/2020,2020-11-30 00:00:00,Humboldt County,
5501,USA/CA-CZB-17358/2020,2020-11-30 00:00:00,Humboldt County,
5502,USA/CA-CZB-17351/2020,2020-11-30 00:00:00,Humboldt County,
5503,USA/CA-CZB-17352/2020,2020-11-30 00:00:00,Humboldt County,
5504,USA/CA-CZB-17353/2020,2020-11-30 00:00:00,Humboldt County,
5505,USA/CA-CZB-17363/2020,2020-11-30 00:00:00,Humboldt County,
5506,USA/CA-CZB-17359/2020,2020-11-30 00:00:00,Humboldt County,
5507,USA/CA-CZB-17360/2020,2020-11-30 00:00:00,Humboldt County,
5508,USA/CA-CZB-17361/2020,2020-11-30 00:00:00,Humboldt County,
5509,USA/CA-CZB-17362/2020,2020-11-26 00:00:00,Humboldt County,
5510,USA/CA-CZB-17364/2020,2020-12-01 00:00:00,Humboldt County,
5511,USA/CA-CZB-17365/2020,2020-11-30 00:00:00,Humboldt County,
5512,USA/CA-CZB-17369/2020,2020-12-01 00:00:00,Humboldt County,
5513,USA/CA-CZB-17366/2020,2020-12-01 00:00:00,Humboldt County,
5514,USA/CA-CZB-17367/2020,2020-12-01 00:00:00,Humboldt County,
5515,USA/CA-CZB-17368/2020,2020-12-01 00:00:00,Humboldt County,
5516,USA/CA-CZB-17370/2020,2020-12-01 00:00:00,Humboldt County,
5517,USA/CA-CZB-1499/2020,2020-05-09 00:00:00,Humboldt County,B.1.320
5518,USA/CA-CZB-1503/2020,2020-05-09 00:00:00,Humboldt County,B.1.320
5519,USA/CA-CZB-1504/2020,2020-05-09 00:00:00,Humboldt County,B.1.320
5520,USA/CA-CZB-17371/2020,2020-12-01 00:00:00,Humboldt County,
5521,USA/CA-CZB-17372/2020,2020-12-01 00:00:00,Humboldt County,
5522,USA/CA-CZB-17373/2020,2020-12-01 00:00:00,Humboldt County,
5523,USA/CA-CZB-17385/2020,2020-12-01 00:00:00,Humboldt County,
5524,USA/CA-CZB-17374/2020,2020-12-02 00:00:00,Humboldt County,
5525,USA/CA-CZB-17375/2020,2020-12-01 00:00:00,Humboldt County,
5526,USA/CA-CZB-17376/2020,2020-12-01 00:00:00,Humboldt County,
5527,USA/CA-CZB-17377/2020,2020-12-02 00:00:00,Humboldt County,
5528,USA/CA-CZB-17378/2020,2020-12-02 00:00:00,Humboldt County,
5529,USA/CA-CZB-17379/2020,2020-12-01 00:00:00,Humboldt County,
5530,USA/CA-CZB-17381/2020,2020-12-01 00:00:00,Humboldt County,
5531,USA/CA-CZB-17382/2020,2020-12-01 00:00:00,Humboldt County,
5532,USA/CA-CZB-17383/2020,2020-12-01 00:00:00,Humboldt County,
5533,USA/CA-CZB-17384/2020,2020-12-01 00:00:00,Humboldt County,
5534,USA/CA-CZB-17386/2020,2020-12-01 00:00:00,Humboldt County,
5535,USA/CA-CZB-17387/2020,2020-12-01 00:00:00,Humboldt County,
5536,USA/CA-CZB-2032/2020,2020-05-11 00:00:00,Humboldt County,B.1.503
5537,USA/CA-CZB-17389/2020,2020-12-02 00:00:00,Humboldt County,
5538,USA/CA-CZB-17390/2020,2020-12-02 00:00:00,Humboldt County,
5539,USA/CA-CZB-17394/2020,2020-12-01 00:00:00,Humboldt County,
5540,USA/CA-CZB-17395/2020,2020-12-01 00:00:00,Humboldt County,
5541,USA/CA-CZB-17397/2020,2020-12-02 00:00:00,Humboldt County,
5542,USA/CA-CZB-2033/2020,2020-05-12 00:00:00,Humboldt County,B.1.320
5543,USA/CA-CZB-2034/2020,2020-05-12 00:00:00,Humboldt County,B.1.320
5544,USA/CA-CZB-2034/2020,2020-05-12 00:00:00,Humboldt County,B.1.320
5545,USA/CA-CZB-2035/2020,2020-05-12 00:00:00,Humboldt County,B.1.320
5546,USA/CA-CZB-2036/2020,2020-05-13 00:00:00,Humboldt County,B.1.320
5547,USA/CA-CZB-2037/2020,2020-05-14 00:00:00,Humboldt County,B.1.320
5548,USA/CA-CZB-2039/2020,2020-05-15 00:00:00,Humboldt County,B.1.320
5549,USA/CA-CZB-2040/2020,2020-05-15 00:00:00,Humboldt County,B.1.320
5550,USA/CA-CZB-2041/2020,2020-05-15 00:00:00,Humboldt County,B.1.320
5551,USA/CA-CZB-2041/2020,2020-05-15 00:00:00,Humboldt County,B.1.320
5552,USA/CA-CZB-2042/2020,2020-05-15 00:00:00,Humboldt County,B.1
5553,USA/CA-CZB-2419/2020,2020-05-15 00:00:00,Humboldt County,B.1
5554,USA/CA-CZB-2419/2020,2020-05-15 00:00:00,Humboldt County,B.1
5555,USA/CA-CZB-2420/2020,2020-05-15 00:00:00,Humboldt County,B.1
5556,USA/CA-CZB-2420/2020,2020-05-15 00:00:00,Humboldt County,B.1
5557,USA/CA-CZB-2421/2020,2020-05-17 00:00:00,Humboldt County,B.1.320
5558,USA/CA-CZB-2422/2020,2020-05-17 00:00:00,Humboldt County,B.1.320
5559,USA/CA-CZB-2423/2020,2020-05-17 00:00:00,Humboldt County,B.1.320
5560,USA/CA-CZB-2424/2020,2020-05-16 00:00:00,Humboldt County,B.1.320
5561,USA/CA-CZB-2425/2020,2020-05-18 00:00:00,Humboldt County,B.1
5562,USA/CA-CZB-2426/2020,2020-05-18 00:00:00,Humboldt County,B.1
5563,USA/CA-CZB-2429/2020,2020-05-21 00:00:00,Humboldt County,B.1.513
5564,USA/CA-CZB-2430/2020,2020-05-21 00:00:00,Humboldt County,B.1.513
5565,USA/CA-CZB-2431/2020,2020-05-21 00:00:00,Humboldt County,B.1.513
5566,USA/CA-CZB-2433/2020,2020-05-22 00:00:00,Humboldt County,B.1.320
5567,USA/CA-CZB-2443/2020,2020-05-26 00:00:00,Humboldt County,B.1
5568,USA/CA-CZB-2444/2020,2020-05-28 00:00:00,Humboldt County,B.1.1.172
5569,USA/CA-CZB-2445/2020,2020-05-27 00:00:00,Humboldt County,A.1
5570,USA/CA-CZB-2436/2020,2020-06-02 00:00:00,Humboldt County,B.1.513
5571,USA/CA-CZB-10785/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5572,USA/CA-CZB-10786/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5573,USA/CA-CZB-10788/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5574,USA/CA-CZB-10789/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5575,USA/CA-CZB-10790/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5576,USA/CA-CZB-10791/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5577,USA/CA-CZB-10792/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5578,USA/CA-CZB-10793/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5579,USA/CA-CZB-10794/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5580,USA/CA-CZB-10797/2020,2020-06-22 00:00:00,Humboldt County,B.1.1.207
5581,USA/CA-CZB-10795/2020,2020-06-24 00:00:00,Humboldt County,B.1.1.207
5582,USA/CA-CZB-10796/2020,2020-06-25 00:00:00,Humboldt County,B.1.1.207
5583,USA/CA-CZB-10798/2020,2020-06-26 00:00:00,Humboldt County,B.1.1.207
5584,USA/CA-CZB-10801/2020,2020-06-30 00:00:00,Humboldt County,B.1.369
5585,USA/CA-CZB-10799/2020,2020-06-30 00:00:00,Humboldt County,B.1.110.3
5586,USA/CA-CZB-10800/2020,2020-06-30 00:00:00,Humboldt County,B.1.110.3
5587,USA/CA-CZB-10802/2020,2020-07-01 00:00:00,Humboldt County,B.1.369
5588,USA/CA-CZB-10803/2020,2020-07-02 00:00:00,Humboldt County,B.1.110.3
5589,USA/CA-CZB-10804/2020,2020-07-02 00:00:00,Humboldt County,B.1.2
5590,USA/CA-CZB-10805/2020,2020-07-02 00:00:00,Humboldt County,B.1.110.3
5591,USA/CA-CZB-10808/2020,2020-07-06 00:00:00,Humboldt County,B.1.110.3
5592,USA/CA-CZB-10809/2020,2020-07-06 00:00:00,Humboldt County,B.1.1.207
5593,USA/CA-CZB-10810/2020,2020-07-06 00:00:00,Humboldt County,B.1.2
5594,USA/CA-CZB-10811/2020,2020-07-06 00:00:00,Humboldt County,B.1.2
5595,USA/CA-CZB-10812/2020,2020-07-06 00:00:00,Humboldt County,B.1.2
5596,USA/CA-CZB-10813/2020,2020-07-06 00:00:00,Humboldt County,B.1.2
5597,USA/CA-CZB-10815/2020,2020-07-06 00:00:00,Humboldt County,B.1.2
5598,USA/CA-CZB-10831/2020,2020-07-06 00:00:00,Humboldt County,B.1.110.3
5599,USA/CA-CZB-10817/2020,2020-07-07 00:00:00,Humboldt County,B.1.110.3
5600,USA/CA-CZB-10818/2020,2020-07-08 00:00:00,Humboldt County,B.1.1.207
5601,USA/CA-CZB-10819/2020,2020-07-08 00:00:00,Humboldt County,B.1.1.207
5602,USA/CA-CZB-10820/2020,2020-07-13 00:00:00,Humboldt County,B.1.240
5603,USA/CA-CZB-10821/2020,2020-07-13 00:00:00,Humboldt County,B.1.240
5604,USA/CA-CZB-10822/2020,2020-07-13 00:00:00,Humboldt County,B.1.240
5605,USA/CA-CZB-10823/2020,2020-07-13 00:00:00,Humboldt County,B.1.240
