county	lineage	collection_date	MMWRweek	count_in_MMWRweek
Santa Clara County	B.1	2020-09-12	37	1
Santa Clara County	B.1	2020-09-15	38	24
Santa Clara County	B.1	2020-09-17	38	1
Santa Clara County	B.1	2020-09-18	38	1
Santa Clara County	B.1	2020-09-21	39	2
Santa Clara County	B.1	2020-09-23	39	1
Santa Clara County	B.1	2020-09-24	39	3
Santa Clara County	B.1	2020-09-25	39	4
Santa Clara County	B.1	2020-09-28	40	3
Santa Clara County	B.1	2020-09-30	40	2
Santa Clara County	B.1	2020-10-01	40	1
Santa Clara County	B.1	2020-10-02	40	1
Santa Clara County	B.1	2020-10-07	41	5
Santa Clara County	B.1	2020-10-14	42	1
Santa Clara County	B.1	2020-10-21	43	1
Santa Clara County	B.1	2020-10-28	44	1
Santa Clara County	B.1	2020-11-12	46	3
Santa Clara County	B.1	2020-11-17	47	1
Santa Clara County	B.1	2020-11-18	47	8
Santa Clara County	B.1	2020-11-20	47	2
Santa Clara County	B.1	2020-11-23	48	5
Santa Clara County	B.1	2020-11-25	48	1
Santa Clara County	B.1	2020-11-28	48	1
Santa Clara County	B.1	2020-12-01	49	1
Santa Clara County	B.1	2020-12-02	49	5
Santa Clara County	B.1	2020-12-03	49	1
Santa Clara County	B.1	2020-12-04	49	2
Santa Clara County	B.1	2020-12-05	49	1
Santa Clara County	B.1	2020-12-06	50	2
Santa Clara County	B.1	2020-12-07	50	1
Santa Clara County	B.1	2020-12-09	50	15
Santa Clara County	B.1	2020-12-10	50	2
Santa Clara County	B.1	2020-12-11	50	1
Santa Clara County	B.1	2020-12-14	51	1
Santa Clara County	B.1	2020-12-19	51	1
Santa Clara County	B.1	2020-12-24	52	1
Santa Clara County	B.1	2020-12-28	53	1
Santa Clara County	B.1	2020-12-29	53	1
Santa Clara County	B.1	2020-12-30	53	1
Santa Clara County	B.1	2021-01-11	2	1
Santa Clara County	B.1	2021-01-12	2	1
Santa Clara County	B.1.1	2020-03-11	11	1
Santa Clara County	B.1.1.1	2020-06-10	24	1
Santa Clara County	B.1.1.1	2020-07-15	29	1
Santa Clara County	B.1.1.1	2020-07-20	30	1
Santa Clara County	B.1.1.1	2020-12-08	50	1
Santa Clara County	B.1.1.10	2020-04-03	14	1
Santa Clara County	B.1.1.100	2020-12-16	51	1
Santa Clara County	B.1.1.100	2021-01-01	53	1
Santa Clara County	B.1.1.100	2021-01-02	53	1
Santa Clara County	B.1.1.113	2020-05-11	20	1
Santa Clara County	B.1.1.113	2020-05-12	20	1
Santa Clara County	B.1.1.113	2020-06-17	25	1
Santa Clara County	B.1.1.113	2020-06-18	25	1
Santa Clara County	B.1.1.128	2020-07-16	29	1
Santa Clara County	B.1.1.132	2020-04-25	17	1
Santa Clara County	B.1.1.132	2020-05-21	21	1
Santa Clara County	B.1.1.132	2020-07-21	30	1
Santa Clara County	B.1.1.135	2020-09-09	37	1
Santa Clara County	B.1.1.135	2020-09-23	39	3
Santa Clara County	B.1.1.135	2020-09-26	39	1
Santa Clara County	B.1.1.135	2020-09-30	40	5
Santa Clara County	B.1.1.139	2020-06-17	25	1
Santa Clara County	B.1.1.139	2020-06-29	27	1
Santa Clara County	B.1.1.139	2020-07-20	30	1
Santa Clara County	B.1.1.139	2020-08-21	34	1
Santa Clara County	B.1.1.139	2020-10-21	43	1
Santa Clara County	B.1.1.139	2020-11-05	45	4
Santa Clara County	B.1.1.141	2020-12-16	51	1
Santa Clara County	B.1.1.152	2020-11-14	46	1
Santa Clara County	B.1.1.152	2020-12-28	53	1
Santa Clara County	B.1.1.158	2020-07-16	29	1
Santa Clara County	B.1.1.158	2020-07-21	30	1
Santa Clara County	B.1.1.158	2020-07-22	30	1
Santa Clara County	B.1.1.162	2020-04-07	15	2
Santa Clara County	B.1.1.162	2020-10-14	42	1
Santa Clara County	B.1.1.162	2020-10-21	43	1
Santa Clara County	B.1.1.174	2020-08-04	32	7
Santa Clara County	B.1.1.174	2020-08-16	34	1
Santa Clara County	B.1.1.174	2020-08-18	34	1
Santa Clara County	B.1.1.174	2020-08-19	34	2
Santa Clara County	B.1.1.174	2020-08-20	34	2
Santa Clara County	B.1.1.174	2020-08-22	34	1
Santa Clara County	B.1.1.174	2020-08-24	35	1
Santa Clara County	B.1.1.174	2020-08-30	36	1
Santa Clara County	B.1.1.174	2020-09-01	36	5
Santa Clara County	B.1.1.174	2020-09-03	36	1
Santa Clara County	B.1.1.174	2020-09-04	36	3
Santa Clara County	B.1.1.174	2020-09-05	36	1
Santa Clara County	B.1.1.174	2020-09-06	37	1
Santa Clara County	B.1.1.174	2020-09-10	37	1
Santa Clara County	B.1.1.192	2020-07-17	29	1
Santa Clara County	B.1.1.205	2020-05-16	20	1
Santa Clara County	B.1.1.205	2020-05-17	21	1
Santa Clara County	B.1.1.205	2020-05-20	21	1
Santa Clara County	B.1.1.205	2020-05-22	21	1
Santa Clara County	B.1.1.205	2020-06-01	23	1
Santa Clara County	B.1.1.205	2020-06-18	25	1
Santa Clara County	B.1.1.205	2020-06-19	25	1
Santa Clara County	B.1.1.205	2020-07-21	30	2
Santa Clara County	B.1.1.205	2020-09-02	36	1
Santa Clara County	B.1.1.205	2020-09-14	38	1
Santa Clara County	B.1.1.205	2020-09-16	38	1
Santa Clara County	B.1.1.205	2020-11-22	48	1
Santa Clara County	B.1.1.205	2020-12-01	49	1
Santa Clara County	B.1.1.205	2020-12-02	49	4
Santa Clara County	B.1.1.205	2020-12-04	49	5
Santa Clara County	B.1.1.205	2020-12-05	49	1
Santa Clara County	B.1.1.205	2020-12-09	50	2
Santa Clara County	B.1.1.205	2020-12-12	50	1
Santa Clara County	B.1.1.205	2020-12-17	51	1
Santa Clara County	B.1.1.205	2020-12-27	53	1
Santa Clara County	B.1.1.207	2020-04-03	14	1
Santa Clara County	B.1.1.212	2020-11-11	46	2
Santa Clara County	B.1.1.212	2020-11-17	47	2
Santa Clara County	B.1.1.212	2020-11-23	48	2
Santa Clara County	B.1.1.212	2020-11-24	48	1
Santa Clara County	B.1.1.212	2020-12-09	50	1
Santa Clara County	B.1.1.216	2020-10-21	43	1
Santa Clara County	B.1.1.216	2020-11-04	45	2
Santa Clara County	B.1.1.216	2020-11-11	46	1
Santa Clara County	B.1.1.216	2020-11-18	47	5
Santa Clara County	B.1.1.216	2020-11-23	48	2
Santa Clara County	B.1.1.216	2021-01-14	2	1
Santa Clara County	B.1.1.216	2021-01-15	2	1
Santa Clara County	B.1.1.222	2020-09-10	37	1
Santa Clara County	B.1.1.222	2020-11-02	45	1
Santa Clara County	B.1.1.222	2020-11-04	45	1
Santa Clara County	B.1.1.222	2020-11-06	45	3
Santa Clara County	B.1.1.222	2020-11-11	46	1
Santa Clara County	B.1.1.222	2020-11-18	47	9
Santa Clara County	B.1.1.222	2020-11-23	48	2
Santa Clara County	B.1.1.222	2020-11-28	48	1
Santa Clara County	B.1.1.222	2020-12-02	49	9
Santa Clara County	B.1.1.222	2020-12-09	50	5
Santa Clara County	B.1.1.222	2020-12-16	51	1
Santa Clara County	B.1.1.222	2020-12-27	53	1
Santa Clara County	B.1.1.222	2021-01-02	53	1
Santa Clara County	B.1.1.228	2020-07-10	28	1
Santa Clara County	B.1.1.231	2020-12-09	50	1
Santa Clara County	B.1.1.231	2020-12-16	51	1
Santa Clara County	B.1.1.231	2020-12-17	51	1
Santa Clara County	B.1.1.244	2020-05-14	20	1
Santa Clara County	B.1.1.244	2020-07-23	30	2
Santa Clara County	B.1.1.28	2020-06-22	26	1
Santa Clara County	B.1.1.285	2020-11-30	49	1
Santa Clara County	B.1.1.29	2020-05-15	20	1
Santa Clara County	B.1.1.29	2020-06-17	25	1
Santa Clara County	B.1.1.29	2020-06-21	26	1
Santa Clara County	B.1.1.291	2020-07-11	28	1
Santa Clara County	B.1.1.291	2020-07-21	30	1
Santa Clara County	B.1.1.291	2020-12-09	50	1
Santa Clara County	B.1.1.44	2020-11-25	48	1
Santa Clara County	B.1.1.44	2020-12-02	49	4
Santa Clara County	B.1.1.61	2020-04-14	16	1
Santa Clara County	B.1.1.70	2020-03-31	14	2
Santa Clara County	B.1.1.70	2020-04-04	14	3
Santa Clara County	B.1.1.70	2020-04-07	15	1
Santa Clara County	B.1.1.70	2020-04-27	18	1
Santa Clara County	B.1.1.70	2020-04-28	18	1
Santa Clara County	B.1.1.70	2020-05-05	19	1
Santa Clara County	B.1.1.70	2020-05-06	19	1
Santa Clara County	B.1.1.70	2020-05-11	20	2
Santa Clara County	B.1.1.70	2020-05-13	20	1
Santa Clara County	B.1.1.70	2020-05-16	20	1
Santa Clara County	B.1.1.70	2020-05-17	21	1
Santa Clara County	B.1.1.70	2020-06-04	23	1
Santa Clara County	B.1.1.70	2020-06-17	25	1
Santa Clara County	B.1.1.70	2020-06-21	26	2
Santa Clara County	B.1.1.70	2020-06-22	26	2
Santa Clara County	B.1.1.70	2020-06-23	26	3
Santa Clara County	B.1.1.70	2020-06-30	27	1
Santa Clara County	B.1.1.70	2020-07-15	29	2
Santa Clara County	B.1.1.70	2020-07-16	29	1
Santa Clara County	B.1.1.70	2020-07-17	29	6
Santa Clara County	B.1.1.70	2020-07-21	30	5
Santa Clara County	B.1.1.70	2020-07-29	31	2
Santa Clara County	B.1.1.70	2020-08-03	32	1
Santa Clara County	B.1.1.70	2020-08-05	32	1
Santa Clara County	B.1.1.70	2020-08-27	35	1
Santa Clara County	B.1.1.70	2020-09-01	36	1
Santa Clara County	B.1.1.70	2020-09-02	36	1
Santa Clara County	B.1.1.70	2020-09-05	36	1
Santa Clara County	B.1.1.70	2020-09-16	38	3
Santa Clara County	B.1.1.70	2020-09-30	40	1
Santa Clara County	B.1.1.70	2020-10-04	41	1
Santa Clara County	B.1.1.70	2020-11-14	46	3
Santa Clara County	B.1.1.70	2020-11-17	47	2
Santa Clara County	B.1.1.70	2020-11-19	47	1
Santa Clara County	B.1.1.70	2020-11-20	47	16
Santa Clara County	B.1.1.70	2020-11-24	48	7
Santa Clara County	B.1.1.70	2020-11-28	48	4
Santa Clara County	B.1.1.70	2020-11-29	49	1
Santa Clara County	B.1.1.70	2020-11-30	49	1
Santa Clara County	B.1.1.70	2020-12-02	49	6
Santa Clara County	B.1.1.70	2020-12-06	50	1
Santa Clara County	B.1.1.70	2020-12-07	50	1
Santa Clara County	B.1.1.70	2020-12-09	50	7
Santa Clara County	B.1.1.85	2021-01-11	2	1
Santa Clara County	B.1.110	2020-03-17	12	1
Santa Clara County	B.1.110	2020-05-22	21	3
Santa Clara County	B.1.110	2020-06-03	23	1
Santa Clara County	B.1.110	2020-06-23	26	1
Santa Clara County	B.1.110	2020-07-17	29	1
Santa Clara County	B.1.110	2020-07-21	30	2
Santa Clara County	B.1.110.3	2020-12-09	50	1
Santa Clara County	B.1.139	2020-12-09	50	2
Santa Clara County	B.1.139	2020-12-17	51	1
Santa Clara County	B.1.14	2020-04-01	14	2
Santa Clara County	B.1.14	2020-04-02	14	3
Santa Clara County	B.1.14	2020-04-03	14	3
Santa Clara County	B.1.14	2020-04-04	14	4
Santa Clara County	B.1.14	2020-04-08	15	2
Santa Clara County	B.1.14	2020-04-10	15	18
Santa Clara County	B.1.14	2020-04-12	16	2
Santa Clara County	B.1.14	2020-04-14	16	1
Santa Clara County	B.1.14	2020-04-15	16	2
Santa Clara County	B.1.14	2020-04-17	16	2
Santa Clara County	B.1.14	2020-04-21	17	2
Santa Clara County	B.1.14	2020-04-22	17	5
Santa Clara County	B.1.14	2020-04-25	17	1
Santa Clara County	B.1.14	2020-04-26	18	4
Santa Clara County	B.1.14	2020-04-27	18	2
Santa Clara County	B.1.14	2020-05-01	18	1
Santa Clara County	B.1.14	2020-05-07	19	1
Santa Clara County	B.1.157	2020-03-18	12	1
Santa Clara County	B.1.166	2020-04-04	14	1
Santa Clara County	B.1.166	2020-06-11	24	1
Santa Clara County	B.1.189	2020-12-02	49	2
Santa Clara County	B.1.199	2020-12-02	49	1
Santa Clara County	B.1.199	2020-12-09	50	1
Santa Clara County	B.1.199	2020-12-30	53	1
Santa Clara County	B.1.2	2020-04-30	18	1
Santa Clara County	B.1.2	2020-05-14	20	1
Santa Clara County	B.1.2	2020-06-05	23	1
Santa Clara County	B.1.2	2020-07-17	29	1
Santa Clara County	B.1.2	2020-07-22	30	1
Santa Clara County	B.1.2	2020-08-25	35	1
Santa Clara County	B.1.2	2020-09-22	39	1
Santa Clara County	B.1.2	2020-10-07	41	4
Santa Clara County	B.1.2	2020-10-14	42	3
Santa Clara County	B.1.2	2020-10-21	43	3
Santa Clara County	B.1.2	2020-10-23	43	1
Santa Clara County	B.1.2	2020-10-26	44	1
Santa Clara County	B.1.2	2020-11-02	45	1
Santa Clara County	B.1.2	2020-11-04	45	2
Santa Clara County	B.1.2	2020-11-09	46	1
Santa Clara County	B.1.2	2020-11-11	46	4
Santa Clara County	B.1.2	2020-11-14	46	9
Santa Clara County	B.1.2	2020-11-16	47	3
Santa Clara County	B.1.2	2020-11-17	47	1
Santa Clara County	B.1.2	2020-11-18	47	10
Santa Clara County	B.1.2	2020-11-19	47	1
Santa Clara County	B.1.2	2020-11-22	48	1
Santa Clara County	B.1.2	2020-11-23	48	8
Santa Clara County	B.1.2	2020-11-25	48	2
Santa Clara County	B.1.2	2020-11-27	48	10
Santa Clara County	B.1.2	2020-11-28	48	2
Santa Clara County	B.1.2	2020-11-30	49	12
Santa Clara County	B.1.2	2020-12-01	49	2
Santa Clara County	B.1.2	2020-12-02	49	44
Santa Clara County	B.1.2	2020-12-03	49	3
Santa Clara County	B.1.2	2020-12-04	49	2
Santa Clara County	B.1.2	2020-12-05	49	1
Santa Clara County	B.1.2	2020-12-07	50	4
Santa Clara County	B.1.2	2020-12-08	50	13
Santa Clara County	B.1.2	2020-12-09	50	39
Santa Clara County	B.1.2	2020-12-10	50	4
Santa Clara County	B.1.2	2020-12-11	50	18
Santa Clara County	B.1.2	2020-12-12	50	2
Santa Clara County	B.1.2	2020-12-13	51	2
Santa Clara County	B.1.2	2020-12-14	51	10
Santa Clara County	B.1.2	2020-12-15	51	2
Santa Clara County	B.1.2	2020-12-16	51	23
Santa Clara County	B.1.2	2020-12-17	51	15
Santa Clara County	B.1.2	2020-12-18	51	2
Santa Clara County	B.1.2	2020-12-19	51	1
Santa Clara County	B.1.2	2020-12-20	52	5
Santa Clara County	B.1.2	2020-12-21	52	3
Santa Clara County	B.1.2	2020-12-22	52	2
Santa Clara County	B.1.2	2020-12-23	52	2
Santa Clara County	B.1.2	2020-12-24	52	2
Santa Clara County	B.1.2	2020-12-25	52	1
Santa Clara County	B.1.2	2020-12-26	52	14
Santa Clara County	B.1.2	2020-12-27	53	3
Santa Clara County	B.1.2	2020-12-28	53	9
Santa Clara County	B.1.2	2020-12-29	53	4
Santa Clara County	B.1.2	2020-12-30	53	4
Santa Clara County	B.1.2	2020-12-31	53	7
Santa Clara County	B.1.2	2021-01-01	53	11
Santa Clara County	B.1.2	2021-01-02	53	2
Santa Clara County	B.1.2	2021-01-03	1	4
Santa Clara County	B.1.2	2021-01-14	2	2
Santa Clara County	B.1.2	2021-01-19	3	1
Santa Clara County	B.1.216	2020-07-17	29	1
Santa Clara County	B.1.216	2020-07-21	30	1
Santa Clara County	B.1.216	2020-10-04	41	1
Santa Clara County	B.1.216	2020-10-12	42	1
Santa Clara County	B.1.216	2020-11-23	48	4
Santa Clara County	B.1.216	2020-12-21	52	1
Santa Clara County	B.1.232	2020-08-28	35	1
Santa Clara County	B.1.232	2020-09-23	39	1
Santa Clara County	B.1.232	2020-10-07	41	1
Santa Clara County	B.1.232	2020-10-14	42	1
Santa Clara County	B.1.232	2020-10-19	43	1
Santa Clara County	B.1.232	2020-10-20	43	7
Santa Clara County	B.1.232	2020-10-26	44	1
Santa Clara County	B.1.232	2020-11-04	45	2
Santa Clara County	B.1.232	2020-11-11	46	6
Santa Clara County	B.1.232	2020-11-13	46	1
Santa Clara County	B.1.232	2020-11-18	47	9
Santa Clara County	B.1.232	2020-11-20	47	17
Santa Clara County	B.1.232	2020-11-23	48	12
Santa Clara County	B.1.232	2020-11-25	48	23
Santa Clara County	B.1.232	2020-11-30	49	13
Santa Clara County	B.1.232	2020-12-01	49	6
Santa Clara County	B.1.232	2020-12-02	49	17
Santa Clara County	B.1.232	2020-12-03	49	5
Santa Clara County	B.1.232	2020-12-04	49	5
Santa Clara County	B.1.232	2020-12-07	50	15
Santa Clara County	B.1.232	2020-12-09	50	10
Santa Clara County	B.1.232	2020-12-10	50	1
Santa Clara County	B.1.232	2020-12-11	50	1
Santa Clara County	B.1.232	2020-12-12	50	3
Santa Clara County	B.1.232	2020-12-13	51	1
Santa Clara County	B.1.232	2020-12-15	51	1
Santa Clara County	B.1.232	2020-12-16	51	1
Santa Clara County	B.1.232	2020-12-18	51	2
Santa Clara County	B.1.232	2020-12-28	53	2
Santa Clara County	B.1.232	2020-12-29	53	4
Santa Clara County	B.1.234	2020-12-02	49	4
Santa Clara County	B.1.234	2020-12-03	49	1
Santa Clara County	B.1.234	2020-12-09	50	7
Santa Clara County	B.1.234	2020-12-21	52	2
Santa Clara County	B.1.239	2020-08-28	35	1
Santa Clara County	B.1.239	2020-08-31	36	2
Santa Clara County	B.1.239	2020-09-03	36	1
Santa Clara County	B.1.239	2020-09-09	37	1
Santa Clara County	B.1.239	2020-09-23	39	1
Santa Clara County	B.1.239	2020-09-28	40	1
Santa Clara County	B.1.239	2020-11-16	47	2
Santa Clara County	B.1.239	2020-12-02	49	4
Santa Clara County	B.1.239	2020-12-08	50	1
Santa Clara County	B.1.239	2020-12-09	50	2
Santa Clara County	B.1.240	2020-06-23	26	1
Santa Clara County	B.1.240	2020-08-26	35	1
Santa Clara County	B.1.240	2020-09-02	36	2
Santa Clara County	B.1.240	2020-11-04	45	1
Santa Clara County	B.1.240	2020-11-18	47	3
Santa Clara County	B.1.240	2020-11-23	48	3
Santa Clara County	B.1.240	2020-12-02	49	5
Santa Clara County	B.1.240	2020-12-04	49	1
Santa Clara County	B.1.240	2020-12-06	50	8
Santa Clara County	B.1.240	2020-12-07	50	1
Santa Clara County	B.1.240	2020-12-09	50	1
Santa Clara County	B.1.240	2020-12-14	51	1
Santa Clara County	B.1.241	2020-07-21	30	1
Santa Clara County	B.1.241	2020-09-02	36	1
Santa Clara County	B.1.241	2020-10-04	41	1
Santa Clara County	B.1.241	2020-11-18	47	1
Santa Clara County	B.1.241	2020-12-02	49	1
Santa Clara County	B.1.241	2020-12-09	50	1
Santa Clara County	B.1.243	2020-05-14	20	1
Santa Clara County	B.1.243	2020-05-20	21	1
Santa Clara County	B.1.243	2020-06-02	23	1
Santa Clara County	B.1.243	2020-06-03	23	1
Santa Clara County	B.1.243	2020-06-05	23	1
Santa Clara County	B.1.243	2020-06-11	24	1
Santa Clara County	B.1.243	2020-06-18	25	7
Santa Clara County	B.1.243	2020-06-20	25	8
Santa Clara County	B.1.243	2020-06-22	26	3
Santa Clara County	B.1.243	2020-06-23	26	2
Santa Clara County	B.1.243	2020-06-27	26	20
Santa Clara County	B.1.243	2020-06-29	27	1
Santa Clara County	B.1.243	2020-07-01	27	1
Santa Clara County	B.1.243	2020-07-06	28	9
Santa Clara County	B.1.243	2020-07-09	28	1
Santa Clara County	B.1.243	2020-07-11	28	1
Santa Clara County	B.1.243	2020-07-14	29	8
Santa Clara County	B.1.243	2020-07-16	29	2
Santa Clara County	B.1.243	2020-07-17	29	9
Santa Clara County	B.1.243	2020-07-19	30	1
Santa Clara County	B.1.243	2020-07-20	30	2
Santa Clara County	B.1.243	2020-07-21	30	7
Santa Clara County	B.1.243	2020-07-23	30	1
Santa Clara County	B.1.243	2020-07-28	31	7
Santa Clara County	B.1.243	2020-07-29	31	2
Santa Clara County	B.1.243	2020-08-01	31	19
Santa Clara County	B.1.243	2020-08-03	32	2
Santa Clara County	B.1.243	2020-08-05	32	1
Santa Clara County	B.1.243	2020-08-06	32	1
Santa Clara County	B.1.243	2020-08-07	32	1
Santa Clara County	B.1.243	2020-08-08	32	1
Santa Clara County	B.1.243	2020-08-09	33	1
Santa Clara County	B.1.243	2020-08-10	33	4
Santa Clara County	B.1.243	2020-08-12	33	3
Santa Clara County	B.1.243	2020-08-13	33	1
Santa Clara County	B.1.243	2020-08-14	33	1
Santa Clara County	B.1.243	2020-08-16	34	1
Santa Clara County	B.1.243	2020-08-17	34	1
Santa Clara County	B.1.243	2020-08-26	35	1
Santa Clara County	B.1.243	2020-09-01	36	1
Santa Clara County	B.1.243	2020-09-02	36	1
Santa Clara County	B.1.243	2020-09-08	37	1
Santa Clara County	B.1.243	2020-09-09	37	5
Santa Clara County	B.1.243	2020-09-14	38	1
Santa Clara County	B.1.243	2020-09-16	38	2
Santa Clara County	B.1.243	2020-09-23	39	4
Santa Clara County	B.1.243	2020-09-27	40	1
Santa Clara County	B.1.243	2020-09-30	40	2
Santa Clara County	B.1.243	2020-10-01	40	1
Santa Clara County	B.1.243	2020-10-05	41	1
Santa Clara County	B.1.243	2020-10-06	41	1
Santa Clara County	B.1.243	2020-10-07	41	6
Santa Clara County	B.1.243	2020-10-13	42	1
Santa Clara County	B.1.243	2020-10-14	42	7
Santa Clara County	B.1.243	2020-10-21	43	2
Santa Clara County	B.1.243	2020-10-28	44	3
Santa Clara County	B.1.243	2020-10-31	44	1
Santa Clara County	B.1.243	2020-11-03	45	1
Santa Clara County	B.1.243	2020-11-04	45	3
Santa Clara County	B.1.243	2020-11-13	46	1
Santa Clara County	B.1.243	2020-11-16	47	1
Santa Clara County	B.1.243	2020-11-18	47	5
Santa Clara County	B.1.243	2020-11-20	47	2
Santa Clara County	B.1.243	2020-11-23	48	7
Santa Clara County	B.1.243	2020-11-24	48	2
Santa Clara County	B.1.243	2020-11-30	49	48
Santa Clara County	B.1.243	2020-12-01	49	2
Santa Clara County	B.1.243	2020-12-02	49	17
Santa Clara County	B.1.243	2020-12-03	49	1
Santa Clara County	B.1.243	2020-12-04	49	33
Santa Clara County	B.1.243	2020-12-07	50	4
Santa Clara County	B.1.243	2020-12-08	50	7
Santa Clara County	B.1.243	2020-12-09	50	7
Santa Clara County	B.1.243	2020-12-11	50	2
Santa Clara County	B.1.243	2020-12-14	51	1
Santa Clara County	B.1.243	2020-12-15	51	2
Santa Clara County	B.1.243	2020-12-16	51	5
Santa Clara County	B.1.243	2020-12-18	51	1
Santa Clara County	B.1.243	2020-12-21	52	1
Santa Clara County	B.1.243	2020-12-24	52	1
Santa Clara County	B.1.243	2020-12-25	52	1
Santa Clara County	B.1.243	2020-12-26	52	1
Santa Clara County	B.1.243	2020-12-28	53	1
Santa Clara County	B.1.243	2020-12-30	53	5
Santa Clara County	B.1.243	2021-01-13	2	1
Santa Clara County	B.1.247	2020-12-09	50	1
Santa Clara County	B.1.260	2020-12-26	52	1
Santa Clara County	B.1.267	2020-07-16	29	2
Santa Clara County	B.1.267	2020-07-19	30	2
Santa Clara County	B.1.293	2020-06-21	26	2
Santa Clara County	B.1.293	2020-06-23	26	1
Santa Clara County	B.1.293	2020-06-30	27	1
Santa Clara County	B.1.305	2020-09-01	36	1
Santa Clara County	B.1.305	2020-09-28	40	1
Santa Clara County	B.1.305	2020-10-02	40	2
Santa Clara County	B.1.305	2020-10-06	41	4
Santa Clara County	B.1.305	2020-10-08	41	9
Santa Clara County	B.1.305	2020-10-10	41	2
Santa Clara County	B.1.305	2020-10-11	42	3
Santa Clara County	B.1.305	2020-10-14	42	1
Santa Clara County	B.1.305	2020-10-16	42	2
Santa Clara County	B.1.305	2020-10-19	43	1
Santa Clara County	B.1.305	2020-10-22	43	1
Santa Clara County	B.1.305	2020-10-26	44	1
Santa Clara County	B.1.305	2020-10-28	44	1
Santa Clara County	B.1.305	2020-10-31	44	5
Santa Clara County	B.1.305	2020-11-04	45	7
Santa Clara County	B.1.309	2020-06-29	27	1
Santa Clara County	B.1.309	2020-07-11	28	1
Santa Clara County	B.1.309	2020-07-17	29	1
Santa Clara County	B.1.311	2020-12-02	49	1
Santa Clara County	B.1.311	2020-12-09	50	1
Santa Clara County	B.1.314	2020-05-29	22	1
Santa Clara County	B.1.320	2020-05-06	19	1
Santa Clara County	B.1.320	2020-06-17	25	1
Santa Clara County	B.1.320	2020-07-17	29	1
Santa Clara County	B.1.324	2020-04-03	14	1
Santa Clara County	B.1.325	2020-12-02	49	1
Santa Clara County	B.1.325	2020-12-07	50	1
Santa Clara County	B.1.325	2020-12-09	50	2
Santa Clara County	B.1.336	2020-04-23	17	2
Santa Clara County	B.1.336	2020-05-20	21	6
Santa Clara County	B.1.336	2020-05-21	21	2
Santa Clara County	B.1.336	2020-05-22	21	4
Santa Clara County	B.1.336	2020-05-25	22	2
Santa Clara County	B.1.336	2020-05-27	22	2
Santa Clara County	B.1.336	2020-06-03	23	1
Santa Clara County	B.1.336	2020-06-17	25	1
Santa Clara County	B.1.336	2020-06-18	25	1
Santa Clara County	B.1.348	2020-11-18	47	1
Santa Clara County	B.1.348	2020-12-02	49	1
Santa Clara County	B.1.349	2020-12-02	49	1
Santa Clara County	B.1.36	2020-09-02	36	1
Santa Clara County	B.1.36	2020-12-07	50	1
Santa Clara County	B.1.36	2020-12-17	51	1
Santa Clara County	B.1.360	2020-12-02	49	3
Santa Clara County	B.1.360	2020-12-29	53	1
Santa Clara County	B.1.361	2020-10-13	42	1
Santa Clara County	B.1.361	2020-12-09	50	2
Santa Clara County	B.1.363	2020-06-16	25	1
Santa Clara County	B.1.369	2020-05-06	19	1
Santa Clara County	B.1.369	2020-06-15	25	1
Santa Clara County	B.1.369	2020-06-19	25	3
Santa Clara County	B.1.369	2020-06-20	25	1
Santa Clara County	B.1.369	2020-07-16	29	1
Santa Clara County	B.1.369	2020-07-17	29	1
Santa Clara County	B.1.369	2020-07-21	30	3
Santa Clara County	B.1.369	2020-08-19	34	1
Santa Clara County	B.1.369	2020-08-20	34	1
Santa Clara County	B.1.369	2020-09-11	37	2
Santa Clara County	B.1.369	2020-09-23	39	1
Santa Clara County	B.1.369	2020-09-24	39	2
Santa Clara County	B.1.369	2020-09-27	40	1
Santa Clara County	B.1.369	2020-10-01	40	1
Santa Clara County	B.1.369	2020-10-04	41	1
Santa Clara County	B.1.369	2020-10-08	41	1
Santa Clara County	B.1.369	2020-10-21	43	1
Santa Clara County	B.1.369	2020-10-25	44	1
Santa Clara County	B.1.369	2020-12-09	50	1
Santa Clara County	B.1.369	2020-12-16	51	1
Santa Clara County	B.1.384	2020-04-22	17	1
Santa Clara County	B.1.396	2020-10-14	42	1
Santa Clara County	B.1.396	2020-10-21	43	1
Santa Clara County	B.1.396	2020-11-09	46	1
Santa Clara County	B.1.396	2020-12-09	50	1
Santa Clara County	B.1.397	2020-06-12	24	1
Santa Clara County	B.1.397	2020-11-18	47	2
Santa Clara County	B.1.398	2020-09-10	37	1
Santa Clara County	B.1.398	2020-09-15	38	2
Santa Clara County	B.1.398	2020-09-21	39	1
Santa Clara County	B.1.399	2020-07-17	29	1
Santa Clara County	B.1.399	2020-07-21	30	2
Santa Clara County	B.1.399	2020-08-12	33	1
Santa Clara County	B.1.399	2020-09-02	36	5
Santa Clara County	B.1.399	2020-09-24	39	3
Santa Clara County	B.1.399	2020-09-25	39	1
Santa Clara County	B.1.399	2020-09-28	40	1
Santa Clara County	B.1.399	2020-09-29	40	1
Santa Clara County	B.1.399	2020-09-30	40	2
Santa Clara County	B.1.399	2020-10-02	40	1
Santa Clara County	B.1.399	2020-10-03	40	2
Santa Clara County	B.1.399	2020-10-05	41	6
Santa Clara County	B.1.399	2020-10-06	41	1
Santa Clara County	B.1.399	2020-10-07	41	2
Santa Clara County	B.1.399	2020-10-08	41	5
Santa Clara County	B.1.399	2020-10-09	41	1
Santa Clara County	B.1.399	2020-10-12	42	18
